,amt,gender,category,is_fraud
26920,20.49,F,gas_transport,1
27221,999.36,M,shopping_net,1
27254,311.01,F,grocery_pos,1
27570,1095.21,M,shopping_net,1
27584,793.22,F,shopping_pos,1
27595,719.14,M,misc_net,1
27600,1056.23,M,shopping_net,1
27616,929.9,M,shopping_net,1
27635,893.91,F,shopping_pos,1
27637,838.04,M,shopping_pos,1
27650,758.13,M,misc_net,1
27670,1125.31,M,shopping_net,1
27684,6.01,M,kids_pets,1
27722,322.84,M,grocery_pos,1
27745,314.68,M,grocery_pos,1
27749,795.59,F,misc_pos,1
27809,324.1,M,grocery_pos,1
27840,311.83,M,grocery_pos,1
28000,314.78,M,grocery_pos,1
28041,9.79,F,gas_transport,1
28214,925.94,M,shopping_net,1
28791,50.96,M,misc_pos,1
28804,980.06,M,shopping_net,1
28815,187.35,F,home,1
28835,564.34,F,entertainment,1
28836,1020.79,M,shopping_net,1
28839,986.65,M,shopping_pos,1
28885,907.81,M,misc_net,1
28901,347.53,F,grocery_pos,1
28945,978.96,F,shopping_net,1
29087,849.79,F,shopping_net,1
29099,955.4,F,shopping_net,1
29113,17.9,M,gas_transport,1
29254,319.37,F,grocery_pos,1
29650,48.14,M,personal_care,1
29657,21.54,F,personal_care,1
30150,528.98,F,entertainment,1
30159,21.23,F,personal_care,1
30184,768.58,M,shopping_pos,1
30185,106.22,M,food_dining,1
30187,1135.27,F,shopping_net,1
30217,51.49,M,personal_care,1
30233,9.33,F,travel,1
30239,1334.07,F,shopping_pos,1
30248,6.06,M,kids_pets,1
30249,386.91,F,entertainment,1
30254,7.57,M,kids_pets,1
30270,16.75,F,personal_care,1
30276,799.88,F,shopping_net,1
30286,10.87,F,gas_transport,1
30301,299.07,M,grocery_pos,1
30339,343.75,F,grocery_pos,1
30360,311.14,F,grocery_pos,1
30438,294.63,M,grocery_pos,1
30461,316.09,F,grocery_pos,1
30650,15.27,F,gas_transport,1
30870,229.57,F,home,1
31174,9.5,F,travel,1
31519,1073.35,F,shopping_net,1
31534,792.26,F,misc_net,1
31536,878.33,F,shopping_net,1
31545,911.04,M,shopping_net,1
31574,23.71,F,personal_care,1
31588,311.41,F,grocery_pos,1
31599,688.75,F,misc_net,1
31614,944.46,F,shopping_net,1
31615,238.27,F,home,1
31628,939.35,M,shopping_pos,1
31629,92.79,F,food_dining,1
31639,1134.36,F,shopping_net,1
31663,17.34,F,gas_transport,1
31703,294.85,F,grocery_pos,1
31766,493.5,F,entertainment,1
31798,348.74,F,grocery_pos,1
31831,300.05,F,grocery_pos,1
31851,7.01,F,misc_pos,1
31913,1065.87,F,shopping_net,1
31916,271.91,M,grocery_pos,1
32074,275.15,F,grocery_pos,1
32262,9.44,M,gas_transport,1
32458,861.36,F,misc_net,1
32984,1027.34,F,shopping_net,1
33155,1191.47,M,shopping_net,1
33353,927.58,M,shopping_pos,1
33368,997.62,M,shopping_net,1
33452,261.01,F,home,1
33458,865.06,M,shopping_pos,1
33519,275.71,F,home,1
33566,904.58,M,shopping_net,1
33593,1014.54,M,shopping_net,1
33626,1049.71,F,shopping_net,1
33633,994.37,F,shopping_net,1
33640,806.77,F,misc_net,1
33642,1043.2,F,shopping_net,1
33650,1117.82,F,shopping_pos,1
33840,9.18,F,gas_transport,1
33871,311.58,F,grocery_pos,1
33945,729.1,F,misc_net,1
34239,10.34,F,gas_transport,1
34754,320.59,F,grocery_pos,1
34963,917.52,F,shopping_net,1
35824,1009.62,F,shopping_pos,1
35842,50.66,F,personal_care,1
35853,797.87,F,shopping_pos,1
35872,1122.38,F,shopping_net,1
35887,1002.29,F,shopping_net,1
35929,704.6,F,shopping_pos,1
35930,810.35,F,shopping_pos,1
35968,867.76,F,shopping_pos,1
35992,767.97,F,misc_net,1
36001,9.69,F,travel,1
36019,1058.68,F,shopping_net,1
36038,301.8,F,grocery_pos,1
36064,6.83,F,misc_pos,1
36126,109.69,F,food_dining,1
36187,746.76,F,shopping_pos,1
36270,1155.71,F,shopping_net,1
36302,885.64,F,shopping_pos,1
36318,771.55,F,shopping_pos,1
36611,293.52,F,grocery_pos,1
36777,19.43,F,gas_transport,1
36787,913.75,F,shopping_pos,1
36833,8.63,F,misc_pos,1
38028,1036.56,F,shopping_net,1
38137,990.45,F,shopping_net,1
38146,10.68,F,travel,1
38165,330.24,F,grocery_pos,1
38242,17.52,F,personal_care,1
38253,21.12,F,kids_pets,1
38263,16.1,F,kids_pets,1
38266,938.82,F,shopping_net,1
38274,1182.65,F,shopping_net,1
38294,1115.06,F,shopping_net,1
38447,706.66,F,shopping_pos,1
38477,1079.64,F,shopping_net,1
39615,317.62,M,grocery_pos,1
39654,316.88,M,grocery_pos,1
40396,980.77,M,shopping_net,1
40716,15.68,M,kids_pets,1
40784,10.64,M,gas_transport,1
40806,10.02,M,gas_transport,1
41927,19.05,M,kids_pets,1
41964,1172.01,M,shopping_pos,1
42018,1075.29,M,shopping_net,1
42026,775.1,M,misc_net,1
43548,329.83,M,grocery_pos,1
43558,9.89,F,gas_transport,1
43577,369.0,F,grocery_pos,1
43603,919.58,F,misc_pos,1
43628,310.76,F,grocery_pos,1
43645,740.2,F,shopping_pos,1
43755,298.01,M,grocery_pos,1
44350,744.69,F,shopping_pos,1
44367,761.3,F,misc_net,1
44985,999.18,F,shopping_net,1
45039,317.2,F,grocery_pos,1
45318,1043.38,M,misc_net,1
45352,1189.69,M,shopping_net,1
45362,609.41,F,entertainment,1
45367,21.26,F,health_fitness,1
45384,289.8,M,grocery_pos,1
45388,795.01,M,shopping_pos,1
45410,999.45,F,shopping_pos,1
45425,21.47,F,health_fitness,1
45476,296.87,M,grocery_pos,1
45605,294.02,M,grocery_pos,1
45646,295.07,M,grocery_pos,1
45738,321.49,M,grocery_pos,1
45752,314.86,F,grocery_pos,1
45769,276.99,M,grocery_pos,1
45885,306.2,M,grocery_pos,1
46121,290.89,M,grocery_pos,1
46626,1004.83,F,shopping_pos,1
47697,21.73,F,personal_care,1
47698,1005.31,M,shopping_net,1
47720,287.42,M,grocery_pos,1
47764,1058.01,M,shopping_net,1
47801,658.54,F,misc_net,1
47848,1037.0,M,shopping_net,1
47879,13.2,F,gas_transport,1
47908,726.63,F,misc_pos,1
47915,11.33,M,grocery_net,1
47943,814.83,F,misc_pos,1
47988,775.67,F,misc_net,1
47996,287.0,M,grocery_pos,1
48001,285.88,M,grocery_pos,1
48035,731.6,M,misc_net,1
48037,10.57,F,gas_transport,1
48079,9.02,M,gas_transport,1
48167,326.94,M,grocery_pos,1
48191,8.27,F,gas_transport,1
48879,865.48,M,shopping_pos,1
49908,18.08,F,personal_care,1
49909,666.7,M,misc_net,1
49941,947.47,M,shopping_net,1
49990,1006.51,F,shopping_net,1
50084,16.33,F,kids_pets,1
50085,930.92,F,shopping_net,1
50125,715.29,M,shopping_pos,1
50140,495.2,F,entertainment,1
50144,808.25,M,misc_net,1
50146,9.42,F,travel,1
50212,12.34,F,gas_transport,1
50219,986.53,F,shopping_pos,1
50239,1041.76,F,shopping_net,1
50250,270.28,F,grocery_pos,1
50253,325.7,F,grocery_pos,1
50295,649.14,F,shopping_pos,1
50296,857.67,F,misc_net,1
50756,282.39,F,home,1
50905,881.11,F,shopping_pos,1
51047,22.95,F,kids_pets,1
51182,8.84,F,travel,1
51199,241.08,F,home,1
51229,19.77,F,kids_pets,1
51237,138.51,F,food_dining,1
51239,19.69,F,personal_care,1
51252,540.67,F,entertainment,1
51259,18.47,F,kids_pets,1
51276,1024.66,M,shopping_net,1
51277,801.76,M,shopping_pos,1
51287,7.32,M,misc_pos,1
51313,972.51,F,shopping_pos,1
51325,868.34,F,shopping_pos,1
51331,921.24,F,shopping_net,1
51367,1090.67,F,shopping_pos,1
51374,1043.59,F,shopping_net,1
51387,769.13,F,misc_net,1
51389,291.92,M,grocery_pos,1
51392,12.41,F,gas_transport,1
51393,290.2,F,grocery_pos,1
51424,11.68,M,gas_transport,1
51431,741.98,F,misc_pos,1
51816,21.93,F,kids_pets,1
52030,8.94,F,misc_pos,1
52111,820.25,M,misc_net,1
52385,1084.55,M,shopping_net,1
52388,21.49,M,personal_care,1
52392,101.13,F,food_dining,1
52402,22.35,F,kids_pets,1
52407,906.8,M,misc_net,1
52435,424.38,F,entertainment,1
52458,1008.53,F,shopping_pos,1
52459,474.24,F,entertainment,1
52469,281.8,F,home,1
52471,772.48,F,misc_net,1
52472,301.44,M,grocery_pos,1
52483,20.21,F,kids_pets,1
52484,271.41,F,home,1
52489,8.57,M,misc_pos,1
52507,19.34,M,kids_pets,1
52508,1024.58,F,misc_net,1
52514,1129.56,F,shopping_pos,1
52522,116.45,F,food_dining,1
52578,9.17,M,gas_transport,1
52579,891.41,F,shopping_pos,1
52587,840.58,F,misc_pos,1
52601,791.99,F,shopping_pos,1
52613,303.8,F,grocery_pos,1
52625,280.48,M,grocery_pos,1
52626,280.66,F,grocery_pos,1
52632,13.13,F,grocery_net,1
52672,11.1,F,gas_transport,1
52685,259.96,M,grocery_pos,1
53621,19.69,F,health_fitness,1
53688,21.23,F,kids_pets,1
53855,22.48,F,kids_pets,1
53876,21.61,F,personal_care,1
53893,294.65,M,grocery_pos,1
53932,1062.15,F,shopping_net,1
53948,965.64,F,shopping_pos,1
53951,938.73,F,misc_net,1
53960,19.54,F,personal_care,1
53996,19.83,M,personal_care,1
54010,834.58,F,misc_pos,1
54066,716.13,F,misc_net,1
54092,831.58,F,misc_net,1
54100,327.71,M,grocery_pos,1
54117,14.1,M,gas_transport,1
54133,1097.35,F,shopping_net,1
54141,310.94,M,grocery_pos,1
54163,6.5,M,gas_transport,1
54169,1025.62,F,shopping_pos,1
54737,1000.9,M,shopping_net,1
54782,924.76,M,shopping_net,1
55109,997.56,M,shopping_net,1
55274,21.58,M,personal_care,1
55354,9.4,M,travel,1
55380,917.19,M,shopping_net,1
55394,1097.76,M,shopping_net,1
55413,955.85,M,shopping_net,1
55414,981.32,M,shopping_net,1
55417,831.73,F,shopping_pos,1
55432,19.8,F,health_fitness,1
55468,295.4,M,grocery_pos,1
55483,20.13,F,health_fitness,1
55491,1103.76,F,shopping_net,1
55516,301.32,M,grocery_pos,1
55615,290.99,M,grocery_pos,1
55616,922.1,F,shopping_pos,1
55676,969.63,F,shopping_net,1
55678,1034.8,F,shopping_pos,1
55680,293.95,M,grocery_pos,1
55752,905.96,F,shopping_pos,1
56083,315.56,M,grocery_pos,1
56101,307.64,M,grocery_pos,1
57122,970.33,M,shopping_net,1
57281,1052.65,M,shopping_net,1
57309,939.08,M,shopping_net,1
57328,648.99,M,misc_net,1
57340,287.51,M,grocery_pos,1
57371,18.05,F,health_fitness,1
57420,1146.99,M,shopping_net,1
57434,897.11,M,shopping_net,1
57448,802.49,M,shopping_pos,1
57557,608.15,M,misc_net,1
57564,292.74,M,grocery_pos,1
57605,292.88,M,grocery_pos,1
57650,13.08,M,gas_transport,1
57730,10.47,M,gas_transport,1
58030,309.74,M,grocery_pos,1
58542,20.12,M,personal_care,1
59222,925.74,M,shopping_net,1
59591,860.18,M,shopping_pos,1
59646,644.3,M,misc_net,1
59672,290.79,M,grocery_pos,1
59716,297.47,M,grocery_pos,1
59785,248.8,M,home,1
62278,269.86,F,grocery_pos,1
62284,319.18,F,grocery_pos,1
62313,11.77,F,gas_transport,1
62377,343.39,F,grocery_pos,1
62378,308.55,F,grocery_pos,1
62735,1084.7,F,shopping_net,1
62832,923.4,F,shopping_pos,1
62980,994.77,F,shopping_net,1
63281,776.09,F,shopping_pos,1
63284,732.82,F,misc_net,1
63285,876.03,F,shopping_pos,1
63321,760.51,F,shopping_pos,1
63347,927.45,F,misc_net,1
63353,1049.84,F,misc_net,1
63385,13.28,F,gas_transport,1
63416,314.79,M,grocery_pos,1
63444,15.99,F,grocery_net,1
63458,312.03,F,grocery_pos,1
63516,291.74,M,grocery_pos,1
63635,304.08,F,grocery_pos,1
63793,330.19,M,grocery_pos,1
64007,768.32,F,shopping_pos,1
64049,954.22,F,shopping_pos,1
64129,1105.42,F,shopping_net,1
64200,901.63,F,shopping_net,1
64229,392.42,F,home,1
64315,713.69,M,shopping_pos,1
64425,1020.32,F,shopping_pos,1
64530,1059.29,F,shopping_net,1
64536,900.39,F,shopping_pos,1
64539,257.63,F,grocery_pos,1
64541,758.79,F,misc_net,1
64542,942.0,F,shopping_net,1
64543,778.7,M,misc_net,1
64548,917.89,F,misc_net,1
64556,721.96,F,misc_net,1
64564,322.77,F,grocery_pos,1
64574,50.12,F,personal_care,1
64584,1286.27,F,shopping_net,1
64605,768.0,F,misc_net,1
64606,309.02,M,grocery_pos,1
64611,855.73,F,misc_net,1
64615,9.9,M,travel,1
64620,992.8,F,shopping_net,1
64624,935.13,F,shopping_net,1
64639,1096.03,F,shopping_net,1
64647,1139.52,F,shopping_net,1
64649,719.82,M,misc_net,1
64658,333.47,F,grocery_pos,1
64681,6.79,M,gas_transport,1
64686,8.0,M,gas_transport,1
64691,290.65,M,grocery_pos,1
64702,317.81,M,grocery_pos,1
64712,282.12,F,grocery_pos,1
64730,11.95,M,gas_transport,1
64747,9.91,F,gas_transport,1
64748,289.27,F,grocery_pos,1
64752,8.31,F,gas_transport,1
64785,10.25,F,gas_transport,1
64804,271.04,F,grocery_pos,1
64807,311.48,M,grocery_pos,1
64906,9.13,M,gas_transport,1
64978,257.47,F,grocery_pos,1
65082,299.18,M,grocery_pos,1
65321,880.19,M,shopping_net,1
65500,1016.64,F,shopping_net,1
65772,702.32,F,misc_net,1
65962,696.29,M,misc_net,1
65978,883.32,F,misc_net,1
65980,942.03,F,shopping_net,1
65991,929.06,F,shopping_net,1
65996,836.07,M,misc_net,1
66004,957.09,F,shopping_pos,1
66019,297.76,M,grocery_pos,1
66035,1016.26,F,shopping_net,1
66048,289.74,M,grocery_pos,1
66060,45.24,M,personal_care,1
66063,900.06,M,shopping_net,1
66065,1140.72,F,shopping_net,1
66083,786.4,M,misc_net,1
66091,7.72,M,misc_pos,1
66094,892.68,F,shopping_net,1
66095,848.89,F,shopping_net,1
66167,11.98,M,gas_transport,1
66168,288.97,F,grocery_pos,1
67175,927.18,M,shopping_pos,1
67379,1036.91,M,shopping_net,1
67380,802.15,F,misc_net,1
67443,960.0,M,shopping_pos,1
67508,776.27,M,misc_net,1
67800,312.48,M,grocery_pos,1
69412,985.29,M,shopping_net,1
69482,616.23,M,misc_net,1
69495,980.79,M,shopping_net,1
69517,716.52,M,misc_net,1
69558,9.76,F,gas_transport,1
69663,283.62,F,grocery_pos,1
69675,289.12,M,grocery_pos,1
69735,959.53,F,misc_net,1
69762,325.35,M,grocery_pos,1
69840,280.64,M,grocery_pos,1
71698,259.17,F,home,1
71712,828.73,M,misc_net,1
71759,853.8,M,shopping_net,1
71832,468.05,F,entertainment,1
71844,788.62,F,shopping_pos,1
71867,1131.32,F,shopping_net,1
71934,284.58,F,grocery_pos,1
71936,295.85,M,grocery_pos,1
71941,911.75,M,misc_net,1
71945,301.63,F,grocery_pos,1
71981,286.63,F,grocery_pos,1
72067,348.01,F,grocery_pos,1
72074,893.06,F,misc_net,1
72090,10.3,F,gas_transport,1
72101,16.73,F,grocery_net,1
72124,314.25,F,grocery_pos,1
72128,10.42,M,gas_transport,1
72195,302.22,M,grocery_pos,1
72198,288.7,F,grocery_pos,1
72207,297.4,F,grocery_pos,1
72348,306.23,M,grocery_pos,1
72380,8.45,M,gas_transport,1
72439,719.27,F,misc_net,1
72725,309.35,F,grocery_pos,1
73286,123.61,M,food_dining,1
73612,763.2,F,misc_net,1
74034,9.39,F,misc_pos,1
74041,805.81,M,shopping_net,1
74052,935.83,M,misc_net,1
74054,968.46,F,shopping_net,1
74055,912.51,M,shopping_pos,1
74056,615.49,F,entertainment,1
74064,865.3,F,misc_net,1
74072,1089.43,M,shopping_net,1
74075,800.9,F,misc_net,1
74109,937.62,M,shopping_net,1
74120,972.69,F,shopping_net,1
74121,1030.21,F,shopping_pos,1
74145,891.97,M,shopping_net,1
74157,8.37,F,misc_pos,1
74159,1073.84,F,shopping_net,1
74186,20.98,F,personal_care,1
74210,920.07,F,shopping_net,1
74218,803.95,F,misc_net,1
74243,901.62,F,misc_net,1
74247,362.56,F,grocery_pos,1
74257,787.51,F,shopping_pos,1
74259,20.54,M,kids_pets,1
74271,1200.74,M,shopping_pos,1
74292,8.24,M,misc_pos,1
74311,297.37,F,grocery_pos,1
74376,348.36,F,grocery_pos,1
74388,357.5,F,grocery_pos,1
74434,336.15,F,grocery_pos,1
74634,285.18,F,grocery_pos,1
74890,1078.8,M,shopping_net,1
74891,881.13,M,misc_net,1
74979,1002.04,M,shopping_net,1
75108,228.96,M,home,1
75149,10.99,M,travel,1
75323,833.74,F,shopping_pos,1
75343,20.25,F,personal_care,1
75355,801.83,F,misc_net,1
75363,1016.39,F,shopping_net,1
75370,695.53,F,entertainment,1
75372,1156.15,F,shopping_net,1
75389,995.63,F,shopping_net,1
75415,875.17,F,shopping_pos,1
75416,321.17,F,grocery_pos,1
75418,1292.21,M,shopping_net,1
75439,51.02,F,misc_pos,1
75441,934.79,F,shopping_net,1
75451,664.64,F,misc_net,1
75452,686.74,F,misc_net,1
75465,1024.04,M,shopping_net,1
75468,709.16,F,shopping_pos,1
75479,281.68,F,grocery_pos,1
75509,281.77,M,grocery_pos,1
75530,9.72,F,gas_transport,1
75584,293.68,F,grocery_pos,1
76595,1000.46,M,shopping_net,1
76602,855.69,M,misc_net,1
76611,749.92,F,misc_net,1
76612,1084.51,M,shopping_pos,1
76660,1063.4,M,shopping_net,1
76695,1125.97,M,shopping_net,1
76701,284.59,M,grocery_pos,1
76777,9.4,M,gas_transport,1
76854,322.44,M,grocery_pos,1
76882,335.24,M,grocery_pos,1
77807,905.1,M,shopping_net,1
77946,823.65,M,misc_net,1
77962,21.37,M,health_fitness,1
77989,1032.46,M,shopping_net,1
77993,866.4,M,shopping_net,1
78009,1079.81,M,shopping_net,1
78026,1024.61,M,shopping_net,1
78032,966.67,M,shopping_net,1
78053,1258.71,M,shopping_net,1
78070,840.87,M,misc_net,1
79391,871.27,M,shopping_pos,1
79432,51.66,M,misc_pos,1
79589,327.19,M,grocery_pos,1
79753,1147.45,F,shopping_net,1
80041,24.18,M,gas_transport,1
80279,301.36,M,grocery_pos,1
80341,340.18,M,grocery_pos,1
80654,432.63,F,entertainment,1
81290,671.44,M,shopping_pos,1
81341,825.04,M,shopping_net,1
81397,19.11,F,kids_pets,1
81439,876.08,M,shopping_net,1
81461,806.03,M,misc_net,1
81476,11.04,F,travel,1
81522,869.13,M,shopping_net,1
81540,18.96,M,gas_transport,1
81561,303.13,M,grocery_pos,1
81563,283.61,M,grocery_pos,1
81580,13.02,M,gas_transport,1
81592,298.27,F,grocery_pos,1
81602,289.04,M,grocery_pos,1
81717,327.16,M,grocery_pos,1
81762,8.26,F,gas_transport,1
81774,785.38,M,misc_net,1
81808,7.83,F,grocery_net,1
81848,300.08,F,grocery_pos,1
81950,330.72,M,grocery_pos,1
83685,18.23,F,kids_pets,1
83712,18.79,F,health_fitness,1
83763,1016.56,M,shopping_net,1
83798,330.29,M,grocery_pos,1
83799,8.01,M,misc_pos,1
83800,791.35,M,misc_net,1
83820,18.55,F,personal_care,1
83830,352.48,M,grocery_pos,1
83862,895.09,M,shopping_pos,1
83886,20.98,F,personal_care,1
83944,336.72,M,grocery_pos,1
83957,284.63,M,grocery_pos,1
83986,316.11,M,grocery_pos,1
84002,295.48,M,grocery_pos,1
84043,308.52,M,grocery_pos,1
84105,293.62,F,grocery_pos,1
84627,289.91,M,grocery_pos,1
85613,17.83,M,health_fitness,1
85967,912.71,M,shopping_net,1
85974,949.57,F,shopping_pos,1
85977,598.9,M,shopping_pos,1
86003,1093.85,M,shopping_pos,1
86012,7.88,M,misc_pos,1
86037,779.87,M,misc_net,1
86050,7.59,F,misc_pos,1
86052,942.86,M,shopping_net,1
86056,815.48,M,shopping_pos,1
86078,1042.38,F,shopping_net,1
86111,328.17,M,grocery_pos,1
86117,17.21,M,kids_pets,1
86148,316.4,M,grocery_pos,1
86165,182.62,M,home,1
86198,1028.7,M,shopping_net,1
86202,1031.72,F,shopping_net,1
86220,6.56,M,gas_transport,1
86257,10.46,M,gas_transport,1
87254,16.42,M,personal_care,1
87275,1004.14,M,shopping_net,1
87306,20.15,M,kids_pets,1
87461,726.14,M,misc_net,1
87962,1031.32,M,shopping_net,1
88423,823.23,M,misc_net,1
88469,8.76,M,travel,1
88480,833.36,M,shopping_net,1
88490,17.7,M,health_fitness,1
88498,1054.22,M,shopping_net,1
88534,1025.92,M,shopping_net,1
88556,21.51,M,kids_pets,1
88565,934.81,M,misc_net,1
88592,1126.71,M,shopping_net,1
88604,479.42,F,entertainment,1
88632,349.92,M,grocery_pos,1
88685,304.75,M,grocery_pos,1
88686,1001.75,F,shopping_net,1
88692,704.03,F,shopping_pos,1
88702,749.49,F,shopping_pos,1
88726,6.23,M,gas_transport,1
88897,906.23,F,shopping_pos,1
89236,114.15,F,food_dining,1
89852,20.78,F,personal_care,1
89865,997.72,M,shopping_pos,1
89868,218.32,F,home,1
89879,22.06,F,kids_pets,1
89918,744.65,M,shopping_pos,1
89921,22.85,F,health_fitness,1
89923,983.73,M,shopping_net,1
89933,1014.39,M,shopping_net,1
89977,961.2,M,shopping_net,1
90038,9.59,F,gas_transport,1
90056,1003.34,F,shopping_net,1
90072,1069.04,F,shopping_pos,1
90076,6.78,M,gas_transport,1
90167,278.87,M,grocery_pos,1
90668,782.17,M,misc_net,1
90745,970.02,M,shopping_net,1
91289,828.62,M,misc_net,1
91301,20.6,F,personal_care,1
91313,121.17,F,food_dining,1
91524,867.56,F,misc_net,1
91659,357.78,F,grocery_pos,1
91669,305.84,M,grocery_pos,1
91937,379.73,F,grocery_pos,1
92845,916.56,M,shopping_pos,1
93343,125.12,F,food_dining,1
93478,18.83,F,health_fitness,1
93511,311.02,F,grocery_pos,1
93519,287.45,F,grocery_pos,1
93528,298.7,F,grocery_pos,1
93556,10.44,F,gas_transport,1
93565,300.27,F,grocery_pos,1
93578,299.49,F,grocery_pos,1
93604,302.05,F,grocery_pos,1
93607,17.22,M,gas_transport,1
93621,8.75,F,gas_transport,1
93674,9.21,F,gas_transport,1
93676,765.47,F,misc_net,1
93677,14.02,F,gas_transport,1
93730,292.71,F,grocery_pos,1
93746,369.96,F,grocery_pos,1
93758,340.69,F,grocery_pos,1
93778,285.81,F,grocery_pos,1
93788,320.83,F,grocery_pos,1
93957,320.85,F,grocery_pos,1
94295,279.59,F,grocery_pos,1
94641,20.27,F,kids_pets,1
95122,1021.53,F,shopping_net,1
95540,669.3,M,misc_net,1
95564,1165.94,F,shopping_net,1
95567,942.93,F,shopping_net,1
95572,913.21,M,shopping_pos,1
95582,840.98,F,misc_net,1
95583,940.76,M,shopping_net,1
95593,1085.73,F,shopping_net,1
95598,116.77,M,food_dining,1
95606,1078.92,F,shopping_net,1
95616,964.75,F,shopping_net,1
95620,304.93,F,grocery_pos,1
95664,901.2,M,shopping_net,1
95670,1010.74,F,shopping_net,1
95677,1111.8,F,shopping_net,1
95702,907.95,M,shopping_net,1
95706,314.36,F,grocery_pos,1
95707,763.4,M,misc_net,1
95709,898.42,F,shopping_net,1
95740,9.15,F,travel,1
95748,996.11,F,shopping_net,1
95777,659.33,F,misc_net,1
95778,9.89,F,travel,1
95786,795.06,F,misc_net,1
95788,811.46,F,misc_net,1
95798,798.77,F,misc_net,1
95802,956.7,F,shopping_net,1
95808,741.78,F,misc_net,1
95815,18.04,F,kids_pets,1
95821,803.49,F,misc_net,1
95907,10.54,F,grocery_net,1
95915,296.89,M,grocery_pos,1
95918,13.49,F,gas_transport,1
95928,10.91,F,gas_transport,1
95943,307.7,F,grocery_pos,1
95962,293.04,F,grocery_pos,1
95974,328.75,F,grocery_pos,1
95982,315.99,M,grocery_pos,1
95985,8.97,F,gas_transport,1
96005,319.32,F,grocery_pos,1
96085,306.79,F,grocery_pos,1
96087,294.51,F,grocery_pos,1
96095,277.87,F,grocery_pos,1
96399,306.8,M,grocery_pos,1
97438,310.49,M,grocery_pos,1
97786,899.58,M,misc_net,1
97823,10.64,M,travel,1
97932,316.87,M,grocery_pos,1
97938,1134.6,F,shopping_pos,1
97941,817.64,F,misc_net,1
97972,846.25,M,shopping_net,1
97987,909.49,F,shopping_net,1
98001,1091.47,F,shopping_net,1
98005,874.98,F,shopping_pos,1
98016,1041.68,F,shopping_net,1
98045,8.13,F,misc_pos,1
98055,951.68,M,shopping_pos,1
98076,431.21,F,entertainment,1
98080,1002.61,F,shopping_net,1
98091,1139.57,M,shopping_pos,1
98122,931.07,M,shopping_net,1
98134,1131.0,F,shopping_net,1
98172,8.9,M,gas_transport,1
98901,877.52,F,shopping_pos,1
99144,749.98,M,misc_net,1
99161,23.01,F,kids_pets,1
99253,353.39,F,grocery_pos,1
99270,116.26,F,food_dining,1
99275,10.13,M,gas_transport,1
99282,7.3,F,misc_pos,1
99296,10.29,M,gas_transport,1
99308,16.6,M,gas_transport,1
99319,779.79,M,misc_net,1
99379,11.11,F,gas_transport,1
99410,289.23,M,grocery_pos,1
99424,9.07,M,gas_transport,1
99994,21.29,F,health_fitness,1
100314,1025.34,M,shopping_pos,1
100398,49.17,M,personal_care,1
100400,747.73,M,shopping_pos,1
100408,869.29,M,shopping_net,1
100422,8.66,M,misc_pos,1
100427,946.02,M,shopping_net,1
